UF,INSTITUICAO,MODALIDADE,NOME_POLO_OU_CAMPUS,MUNICIPIO_POLO,CURSO,URL_FONTE,URL_DOWNLOAD_PDF,URL_DOWNLOAD_PDF_LIMPA,STATUS_LINK,HASH_OU_ID_PDF_CANONICO,PPC_COMPARTILHADO,GRUPO_COMPARTILHAMENTO_ID,QTD_POLOS_NO_GRUPO,TIPO_VINCULO,ANO_PPC,LOCALIDADE_DOCUMENTO,NOME_ARQUIVO_LOCAL,CAMINHO_ARQUIVO_LOCAL,EVIDENCIA_MINIMA,OBS,ACAO_RECOMENDADA,DOC_ID
BA,UFBA,Educação a Distância,POLO JACARACI,Jacaraci,Licenciatura em Matematica,https://sigaa.ufpb.br/sigaa/public/curso/ppp.jsf?lc=pt_BR&id=1626785,https://drive.google.com/file/d/1ol4FpIFKOqr0J0bfdn16P7IUispxeM09/view?usp=sharing,https://drive.google.com/file/d/1ol4FpIFKOqr0J0bfdn16P7IUispxeM09/view?usp=sharing,NAO_ENCONTRADO,,SIM,,7,INSTITUCIONAL_COMPARTILHADO,2023,POLOS_6__Salvador_Itamaraju_Boquira_Camacari_Jequie_Esplanada,,,"Página 'Projeto Político Pedagógico' do SIGAA/UFPB apresenta o texto do Projeto Político-Pedagógico do curso de Licenciatura em Matemática ('O presente Projeto Político-Pedagógico apresenta uma estruturação curricular para o curso de Licenciatura em Matemática...'), mas sem link para download em PDF.[web:68]","As páginas de ofertas da Licenciatura em Matemática EaD (3ª, 4ª, 5ª e 6ª ofertas) trazem matriz curricular, carga horária e descrição da proposta formativa, mas atuam como apresentação do curso e não como PPC formal em PDF.[web:182][web:185][web:188][web:191] O relatório de visita in loco do INEP para reconhecimento do curso relata que o PPC está estruturado de acordo com as diretrizes e foi analisado pela comissão, sem torná-lo público.[web:177] O edital de chamamento público da SEAD inclui a Licenciatura em Matemática entre os cursos EaD para polos municipais, mas sem anexar o PPC; não foi localizado arquivo de PPC em ufba.br relativo ao polo Jacaraci, de modo que o status permanece NAO_ENCONTRADO.[web:183]",VALIDACAO_MANUAL,
BA,UFBA,Educação a Distância,Dias D Avila - Nova Dias D Avila,Dias d´Ávila,Licenciatura em Matemática,https://sead.ufba.br/cursos/licenciatura-em-matematica-3a-oferta,https://sead.ufba.br/sites/sead.ufba.br/files/2014_relatorio_de_visita_in_loco_inep_-_reconhecimento_de_curso_-_matematica_ead.pdf,https://sead.ufba.br/sites/sead.ufba.br/files/2014_relatorio_de_visita_in_loco_inep_-_reconhecimento_de_curso_-_matematica_ead.pdf,OK_PDF,67937C340AB2287827C203A5D91FEAD03ADFA89A8FB75A88E6202A2D7768D6F9,SIM,,1,INSTITUCIONAL_COMPARTILHADO,NAO_ENCONTRADO,POLOS_1__Dias_d_Avila,BA__Universidade_Federal_da_Bahia_UFBA__EAD__POLOS_2__Brumado_Santo_Estevao__NAO_ENCONTRADO__DOC0018.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\BA\BA__Universidade_Federal_da_Bahia_UFBA__EAD__POLOS_2__Brumado_Santo_Estevao__NAO_ENCONTRADO__DOC0018.pdf,"O relatório INEP/MEC descreve a execução do PPC, a estrutura curricular e os resultados do curso de Matemática EaD da UFBA.[^3]","Apesar de não disponibilizar o PPC, o relatório é evidência institucional robusta da existência e aplicação de um único PPC nos polos, incluindo Brumado.[^4][^3]",Vincular este PDF ao polo Brumado como evidência mínima e priorizar pedido formal do PPC à coordenação do curso.,DOC0018
BA,UNEB,Educação a Distância,IPIAÚ - UAB,Ipiaú,Licenciatura em Matematica,https://unead.uneb.br/index.php/matematica/,NAO_ENCONTRADO,,OK_PDF_MANUAL,2C836C306FA7B9227A01C2869A2030F54B66AA1EADAAD55931770B3A84124A90,NAO,,1,POLO_ESPECIFICO,NAO_ENCONTRADO,POLO__IPIAU_UAB__Ipiau,BA__UNEB__EAD__POLO__Polo_UAB_SENHOR_DO_BONFIM__Senhor_do_Bonfim__NAO_ENCONTRADO__DOC0026.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\BA\BA__UNEB__EAD__POLO__Polo_UAB_SENHOR_DO_BONFIM__Senhor_do_Bonfim__NAO_ENCONTRADO__DOC0026.pdf,"O Campus XI – Serrinha da UNEB oferece cursos presenciais em Administração, Geografia e Pedagogia, segundo seu site oficial, e não há referência a curso de Licenciatura em Matemática; a lista de polos e cursos EaD da UNEAD também não identifica uma oferta de Matemática EaD específica para o polo UAB Serrinha, nem apresenta PPC em PDF.[web:292][web:108][web:99]","A página institucional do DEDC – Campus Serrinha (Campus XI) informa que o departamento oferta Bacharelado em Administração e licenciaturas em Geografia e Pedagogia, além de programas de pós-graduação, sem mencionar Licenciatura em Matemática entre os cursos do campus.[web:292] O perfil do Polo UAB Serrinha em redes sociais mostra parcerias com várias IES (IFBA, UESB, UEFS, UESC, UFBA, UNEB, UNIVASF) e oferta de cursos EaD em diferentes áreas,[web:289] mas não constitui fonte oficial da UNEB com PPC de Matemática. As páginas institucionais da UNEAD (curso de Matemática e lista de polos) não vinculam o curso de Licenciatura em Matemática EaD a Serrinha nem disponibilizam seu Projeto Pedagógico em PDF.[web:99][web:108] Por isso, o PPC para o Polo UAB Serrinha é considerado não encontrado em fonte oficial pública.",OK,DOC0026
BA,UFBA,Educação Presencial,CAMPUS SALVADOR - ONDINA - Unidades da Rua Barão de Geremoabo,Salvador,Licenciatura em Matematica,https://portal.ifba.edu.br/ead/uab/cursos/licenciaturas/matematica/lic-matematica,https://portal.ifba.edu.br/ead/uab/cursos/licenciaturas/matematica/documentos/ppc-2023-licmatead_merged-final.pdf,https://portal.ifba.edu.br/ead/uab/cursos/licenciaturas/matematica/documentos/ppc-2023-licmatead_merged-final.pdf,OK_PDF,EE12BA1E3E451CFB965340844A3894927AC0FC0EA750021A3B1E7C5CB33A7690,SIM,,5,INSTITUCIONAL_COMPARTILHADO,2023,POLOS_4__Itabuna_Brumado_Eunapolis_Dias_d_Avila,BA__Instituto_Federal_de_Educacao_Ciencia_e_Tecnologia_da_Bahia_IFBA__EAD__POLOS_6__Paulo_Afonso_Dias_d_Avila_Euclides_da_Cunha_Irece_Seabra_Salvador__2023__DOC0006.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\BA\BA__Instituto_Federal_de_Educacao_Ciencia_e_Tecnologia_da_Bahia_IFBA__EAD__POLOS_6__Paulo_Afonso_Dias_d_Avila_Euclides_da_Cunha_Irece_Seabra_Salvador__2023__DOC0006.pdf,"O arquivo 'ppc_matematica_noturno_2009_0.pdf', hospedado no site do Colegiado de Matemática da UFBA, é explicitamente intitulado 'Projeto pedagógico do Curso noturno de Licenciatura em Matemática', descrevendo objetivos, organização curricular e matriz do curso de Licenciatura em Matemática da UFBA em Salvador.[web:192][web:178]","A página 'Estrutura Curricular' do Colegiado de Matemática da UFBA referencia matrizes curriculares da Licenciatura em Matemática e, na mesma área do site, está o PDF 'Projeto pedagógico do Curso noturno de Licenciatura em Matemática', que apresenta o PPC do curso de Licenciatura em Matemática (turno noturno) do campus Salvador (Ondina).[web:178][web:192] O documento trata de objetivos gerais ('Preparar profissionais capazes de exercer uma liderança intelectual, social e política...'), perfil do egresso e lista de disciplinas com cargas horárias, caracterizando-se como Projeto Pedagógico do Curso.[web:192] O ano exato de aprovação ou implantação não é identificado de forma inequívoca no trecho acessível (o '2009' aparece no nome do arquivo), por cautela o campo ano_ppc permanece em branco e deve ser confirmado em leitura integral do PPC ou em resolução correlata.",OK,DOC0006
BA,UNEB,Educação a Distância,UNEAD,Barreiras,Licenciatura em Matematica,https://www2.ufrb.edu.br/ead/cursos-de-graduacao-ead/19-paginas-do-site/485-licenciatura-em-matematica,https://ufrb.edu.br/cetec/images/documentos/Diversos/PPC_LMatEaD.pdf,https://ufrb.edu.br/cetec/images/documentos/Diversos/PPC_LMatEaD.pdf,OK_PDF,40F4848128BE5761076E3842132F510C17066B93408DEE582A011E7A86FC7A81,SIM,,7,POLO_ESPECIFICO,2020,POLOS_9__Cruz_das_Almas_Teixeira_de_Freitas_Capim_Grosso_Vitoria_da_Conquista_Rio_Real_Ilheus_Ipira_,BA__UFRB__EAD__POLOS_3__Macaubas_Vitoria_da_Conquista_Ipira__2019__DOC0007.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\BA\BA__UFRB__EAD__POLOS_3__Macaubas_Vitoria_da_Conquista_Ipira__2019__DOC0007.pdf,"As resoluções de seleção/vestibular especial indicam vagas da UFRB para 'Rio Real - Estadual / Matemática / Licenciatura' EaD. Além disso, foi recuperado o PDF oficial normativo do 'Projeto Pedagógico do Curso de Licenciatura em Matemática (Modalidade de Educação a Distância)' que rege estes polos pela UFRB [web:41][web:207].","O site da UFRB apresenta o curso de Licenciatura em Matemática EaD como primeiro curso superior a distância da instituição, com atividades presenciais obrigatórias realizadas em polos de apoio credenciados ao Sistema UAB.[web:95][web:253] Em matéria de 2015, a UFRB afirma que o curso é ofertado nos polos de apoio estaduais Vitória da Conquista, Macaúbas e Itabuna e nos polos municipais Sapeaçu, Teodoro Sampaio, Ipirá e Rio Real,[web:257] evidenciando que todos esses polos compartilham o mesmo curso LMatEaD. O arquivo PPC_LMatEaD define o Projeto Pedagógico desse curso, sendo o único PPC de Licenciatura em Matemática EaD da UFRB localizado em domínio oficial.[web:94] Assim, o PPC é considerado compartilhado entre Vitória da Conquista e os demais polos mencionados.",OK,DOC0007
BA,UFBA,Educação a Distância,POLO SERRINHA-BA GINÁSIO,Serrinha,Licenciatura em Matematica,https://portal.ifba.edu.br/salvador/ensino/cursos/superior/graduacao/matematica,https://portal.ifba.edu.br/proen/departamentos/departamento-de-ensino-superior/arquivo/ppc-superior-com-resolucao/salvador/licenciatura-em-matematica/ppc_licmat_2015-1-reconhecido-p-mec.pdf,https://portal.ifba.edu.br/proen/departamentos/departamento-de-ensino-superior/arquivo/ppc-superior-com-resolucao/salvador/licenciatura-em-matematica/ppc_licmat_2015-1-reconhecido-p-mec.pdf,OK_PDF,50D0581EBCE12977A68F6C051CEC17E664A87283D57979BF4172CB01BA78D0F5,NAO,,1,POLO_ESPECIFICO,2015,POLO__Campus_VII_Senhor_do_Bonfim__Senhor_do_Bonfim,BA__Instituto_Federal_de_Educacao_Ciencia_e_Tecnologia_da_Bahia_IFBA__PRESENCIAL__POLO__Campus_de_Salvador__Salvador__2015__DOC0009.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\BA\BA__Instituto_Federal_de_Educacao_Ciencia_e_Tecnologia_da_Bahia_IFBA__PRESENCIAL__POLO__Campus_de_Salvador__Salvador__2015__DOC0009.pdf,"A página UFBA EAD e os documentos da SEAD tratam da Licenciatura em Matemática EaD e seus polos (Guanambi, Irecê, Itaberaba, Juazeiro, Santo Amaro), mas Serrinha não aparece entre os polos listados para Matemática, e o PPC não é publicado em PDF.[web:204][web:185][web:177]","Serrinha não figura entre os polos de Matemática EaD no edital e na página UFBA EAD consultados; pode estar ligado a outros cursos EaD (como Pedagogia ou Teatro), mas não há evidência literal de vínculo com a Licenciatura em Matemática EaD.[web:204] Sem esse vínculo e sem um PPC público do curso de Matemática EaD em ufba.br, não é possível associar um PPC ao polo Serrinha-BA Ginásio, mantendo o status NAO_ENCONTRADO para esse item.[web:185][web:177]",OK,DOC0009
BA,UFBA,Educação a Distância,ESPLANADA - CENTRO (ESPLANADA/BA),Esplanada,Licenciatura em Matematica,https://ingresso.ufba.br/ead,NAO_ENCONTRADO,,NAO_ENCONTRADO,,NAO,,1,POLO_ESPECIFICO,NAO_ENCONTRADO,,,,"Editais e relatórios da SEAD/UFBA demonstram que a Licenciatura em Matemática EaD é ofertada em polos de apoio presencial no interior da Bahia e que o curso possui PPC avaliado pelo INEP, mas o texto do Projeto Pedagógico não é disponibilizado em PDF nem associado publicamente ao polo Esplanada.[web:177][web:183][page:1]","O curso de Licenciatura em Matemática na modalidade a distância da UFBA está descrito nas páginas de ofertas da SEAD, com matriz curricular completa e dados de duração, mas essas páginas funcionam como apresentação e não como PPC formal em PDF.[web:182][web:185][web:188][page:1] O relatório de visita in loco do INEP ao curso de Matemática EaD da UFBA informa que o PPC existe e foi analisado pelos avaliadores,[web:177] e o edital de chamamento público da SEAD/UFBA lista municípios e polos para cursos de Licenciatura EaD,[web:183] porém, em nenhum desses documentos foi encontrado link para o PPC ou arquivo explicitamente identificado como Projeto Pedagógico do Curso. Como não se localizou PPC público em ufba.br e não há menção específica a Esplanada com link de PPC, o status permanece NAO_ENCONTRADO.",NOVA_BUSCA,
BA,UNEB,Educação Presencial,Campus III - Juazeiro,Juazeiro,Licenciatura em Matematica,https://sead.ufba.br/cursos/licenciatura-em-matematica-3a-oferta,NAO_ENCONTRADO,,NAO_ENCONTRADO,,SIM,,5,INSTITUCIONAL_COMPARTILHADO,NAO_ENCONTRADO,,,,"Documento institucional do DTCS/Campus III menciona que o campus já ofereceu cursos de Licenciatura em Matemática por programas especiais (PROLIN, PARFOR), mas não apresenta Projeto Pedagógico específico para um curso regular de Licenciatura em Matemática nem disponibiliza PPC em PDF.[web:283][web:91]","O PDF 'combinepdf.pdf' do DTCS/Campus Juazeiro relata a história do campus, indicando que foram oferecidos cursos de Licenciatura em Matemática, Letras, Geografia, História e Biologia por programas como PROLIN e PARFOR, mas o foco do documento é o curso de Direito.[web:283] O 'Projeto de Reconhecimento do Curso de Licenciatura em Matemática' encontrado no site do DEDC VIII (Paulo Afonso) é específico daquele campus, não de Juazeiro.[web:91][web:73] Não foi localizada página de curso de Licenciatura em Matemática para o Campus III nem PPC correspondente em domínio uneb.br, de modo que o PPC permanece não encontrado.",VALIDACAO_MANUAL,
BA,UNEB,Educação a Distância,UNEAD - Alagoinhas,Alagoinhas,Licenciatura em Matematica,https://portal.ifba.edu.br/ead/uab/cursos/licenciaturas/matematica/lic-matematica,,,NAO_ENCONTRADO,,SIM,,6,INSTITUCIONAL_COMPARTILHADO,2009,POLOS_7__Sao_Francisco_do_Conde_Paulo_Afonso_Irece_Lauro_de_Freitas_Seabra_Salvador_Euclides_da_Cunh,,,"A Licenciatura em Matemática EaD do IFBA utiliza um único Projeto Pedagógico de Curso, formalizado no documento PPC_Lic._Matematica_EaD_1.pdf, para todos os polos UAB; notícias oficiais apontam Seabra como um dos polos de apoio presencial do curso de Matemática EaD.[web:15][web:16][web:9][web:142] | EXCLUIDO_MANUAL_NAO_PPC_BA_DOC0001","Reportagem de 2023 sobre a oferta de 200 vagas em licenciaturas EaD de Física e Matemática pelo IFBA informa que, para a licenciatura em Matemática, os polos de apoio presencial estão localizados em Dias D’Ávila, Euclides da Cunha, Paulo Afonso, Salvador e Seabra.[web:9][web:129] Notícias e editais anteriores já indicavam Seabra entre os polos das licenciaturas EaD do IFBA no âmbito do UAB.[web:142][web:146] A página institucional do curso de Licenciatura em Matemática EaD e o arquivo PPC_Lic._Matematica_EaD_1.pdf confirmam que há um único PPC aprovado pelo CONSEPE para o curso EaD de Matemática do campus Salvador, que é utilizado para todos os polos.[web:15][web:16] Dessa forma, o mesmo PPC é compartilhado entre Seabra e os demais polos listados. | Excluido manualmente: BA DOC0001 nao e PPC valido.",VALIDACAO_MANUAL,DOC0001
BA,UNEB,Educação a Distância,Polo Pintadas,Pintadas,Licenciatura em Matematica,https://sigaa.ufpb.br/sigaa/public/curso/portal.jsf?id=1626841&lc=pt_BR,NAO_ENCONTRADO,,NAO_ENCONTRADO,,SIM,,1,INSTITUCIONAL_COMPARTILHADO,NAO_ENCONTRADO,,,,"A Resolução CONSU nº 933/2012, que trata das graduações EaD da UNEB, lista o polo UAB – Pintadas e menciona o curso de Matemática criado pela Resolução CONSU nº 600/2008, mas não apresenta o Projeto Pedagógico do Curso em anexo; a UNEAD tampouco publica PPC na página do curso.[web:282][web:99]","O anexo da Resolução nº 933/2012 do CONSU/UNEB traz a relação de polos e cursos EaD, indicando, entre outros, 'Pólo UAB – Pintadas', associado ao curso de Matemática (criado pela Resolução CONSU nº 600/2008).[web:282] Isso confirma a existência de uma oferta de Licenciatura em Matemática EaD vinculada à UNEB para o polo Pintadas. No entanto, o documento é apenas a resolução de criação/organização dos cursos e não inclui o PPC do curso. A página do curso de Matemática EaD na UNEAD apresenta apenas informações gerais, duração e matrizes curriculares, sem disponibilizar Projeto Pedagógico em PDF.[web:99] Portanto, não há PPC acessível em fonte oficial pública para o polo Pintadas.",VALIDACAO_MANUAL,
BA,UNEB,Educação Presencial,CAMPUS I,Salvador,Licenciatura em Matematica,http://dedc8.uneb.br/wp-content/uploads/2023/05/Projeto-Reconhecimento-Matematica-DEDC-VIII.pdf,http://dedc8.uneb.br/wp-content/uploads/2023/05/Projeto-Reconhecimento-Matematica-DEDC-VIII.pdf,http://dedc8.uneb.br/wp-content/uploads/2023/05/Projeto-Reconhecimento-Matematica-DEDC-VIII.pdf,OK_PDF,EC4348CDE6A67743A4C12AD61A628BCA9395DD9F1B3080DD2D37498FEBFB3247,NAO,,1,POLO_ESPECIFICO,2019,POLO__CAMPUS_I__Salvador,BA__UNEB__PRESENCIAL__POLO__Campus_VIII_Paulo_Afonso__Paulo_Afonso__NA__DOC0023.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\BA\BA__UNEB__PRESENCIAL__POLO__Campus_VIII_Paulo_Afonso__Paulo_Afonso__NA__DOC0023.pdf,"O documento é o 'PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM MATEMÁTICA', hospedado no domínio oficial da UNEB e explicitamente vinculado ao 'DEPARTAMENTO DE EDUCAÇÃO – CAMPUS VIII ... COLEGIADO DE MATEMÁTICA' em Paulo Afonso (BA), ano 2019 [web:73].","O quadro de cursos da UNEB (PROGRAD) e o estudo da SBEM sobre as Licenciaturas em Matemática na UNEB apontam os campi II, VI, VII, VIII, IX e X como ofertantes do curso de Licenciatura em Matemática, sem mencionar o Campus I.[web:126][web:252] PPCs de Matemática localizados em domínio uneb.br se referem a outros campi, como Campus VIII – Paulo Afonso e DCH VI – Caetité,[web:73][web:264] e não há registro público de um curso de Licenciatura em Matemática presencial no Campus I. Assim, não há PPC a indicar para esse item.",OK,DOC0023
BA,UNEB,Educação Presencial,Campus IX - Barreiras,Barreiras,Licenciatura em Matematica,https://www.uesc.br/matematica/licenciatura/,https://www.uesc.br/matematica/licenciatura/projeto_academico_curricular.pdf,https://www.uesc.br/matematica/licenciatura/projeto_academico_curricular.pdf,OK_PDF,0A24BA1B6DC4C6EDF1099FC1189B134D3FCF3A6D1482A935C7D9DB49B6D00959,SIM,,5,INSTITUCIONAL_COMPARTILHADO,2023,POLO__Campus_IX_Barreiras__Barreiras,BA__UESC__PRESENCIAL__POLO__CAMPUS_ILHEUS_SALOBRINHO__Ilheus__2006__DOC0011.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\BA\BA__UESC__PRESENCIAL__POLO__CAMPUS_ILHEUS_SALOBRINHO__Ilheus__2006__DOC0011.pdf,"O documento 'projeto_academico_curricular.pdf', hospedado em 'matematica/licenciatura' no site da UESC, apresenta-se como Projeto Acadêmico Curricular do curso de Licenciatura em Matemática, descrevendo objetivos, perfil do egresso e organização curricular do curso presencial do campus Ilhéus.[web:163][web:24]","O PPC institucional do DCHT, disponível em 'PROJETO-PEDAGOGICO.pdf', apresenta diretrizes pedagógicas, perfis de cursos e uma tabela na qual consta 'Matemática (Licenciatura)' como curso ofertado pelo Centro de Ensino Superior de Barreiras – Campus IX, além de outros cursos como Sistemas de Informação.[web:89] Embora o documento trate de um projeto pedagógico mais amplo (abrangendo o DCHT VIII, o Centro de Ensino Superior de Barreiras – Campus IX e outros), ele é o único material em domínio uneb.br que vincula explicitamente 'Matemática (Licenciatura)' ao Campus IX – Barreiras dentro de um contexto de PPC. Não há, porém, um PPC específico apenas para Matemática de Barreiras com ano claramente indicado; por isso, ano_ppc permanece em branco e recomenda-se validação institucional quanto ao uso desse PPC compartilhado para os campi indicados.",OK,DOC0011
